epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,3829.83,1.06687,1.30873,1.5129,0.24716,0.33438,0.24936,0.17548,1.14165,3.33773,2.04138,0.0082081,0.0082081,0.0082081
183,3850.69,1.10355,1.27287,1.54932,0.31772,0.30667,0.26168,0.18018,1.15226,3.17064,2.11041,0.0081982,0.0081982,0.0081982
184,3871.51,1.05448,1.29257,1.50229,0.37784,0.23019,0.25245,0.17552,1.18312,3.41778,2.06469,0.0081883,0.0081883,0.0081883
185,3892.35,1.06,1.29044,1.49031,0.32086,0.27117,0.22927,0.16141,1.18878,2.87528,2.13447,0.0081784,0.0081784,0.0081784
186,3913.5,1.08572,1.23403,1.51331,0.31936,0.29657,0.24456,0.16612,1.17661,3.38668,2.11431,0.0081685,0.0081685,0.0081685
187,3934.26,1.06698,1.25336,1.50252,0.25787,0.30667,0.27813,0.19161,1.10099,3.42187,2.04901,0.0081586,0.0081586,0.0081586
188,3955.07,1.0665,1.24899,1.51035,0.34348,0.30316,0.29366,0.20257,1.0955,3.30961,1.9831,0.0081487,0.0081487,0.0081487
189,3975.97,1.04698,1.26046,1.50205,0.3677,0.28688,0.28913,0.20142,1.07716,3.30828,2.00796,0.0081388,0.0081388,0.0081388
190,3996.77,1.04848,1.21721,1.49345,0.26383,0.32367,0.28619,0.18872,1.12021,2.5313,2.05359,0.0081289,0.0081289,0.0081289
191,4017.68,1.06389,1.30016,1.52344,0.34148,0.31039,0.25303,0.1704,1.21211,2.38866,2.13474,0.008119,0.008119,0.008119
192,4038.56,1.04506,1.2594,1.50364,0.24186,0.33333,0.27198,0.17966,1.14658,3.3463,2.04162,0.0081091,0.0081091,0.0081091
193,4059.36,1.0655,1.22403,1.50926,0.36398,0.28,0.25849,0.18996,1.17286,3.16022,2.11092,0.0080992,0.0080992,0.0080992
194,4080.18,1.04442,1.23747,1.48599,0.20876,0.37291,0.24138,0.16578,1.20614,2.94664,2.14342,0.0080893,0.0080893,0.0080893
195,4101.02,1.08152,1.21881,1.51928,0.31078,0.2425,0.24856,0.1788,1.15089,3.28449,2.07617,0.0080794,0.0080794,0.0080794
196,4121.84,1.04224,1.25084,1.49329,0.3197,0.31481,0.26702,0.17846,1.16617,3.49003,2.05209,0.0080695,0.0080695,0.0080695
197,4142.71,1.03814,1.22137,1.48861,0.28731,0.37751,0.32082,0.20092,1.14278,3.38902,2.05136,0.0080596,0.0080596,0.0080596
198,4163.51,1.06309,1.23564,1.50639,0.23687,0.36,0.24604,0.15607,1.19313,3.24856,2.08573,0.0080497,0.0080497,0.0080497
199,4184.3,1.06544,1.22709,1.50778,0.32577,0.30961,0.25994,0.17402,1.19154,3.46602,2.13114,0.0080398,0.0080398,0.0080398
200,4205.18,1.04135,1.19544,1.4899,0.32854,0.30937,0.26749,0.16802,1.31794,3.321,2.25886,0.0080299,0.0080299,0.0080299
201,4226.11,1.02074,1.16711,1.46887,0.28256,0.3483,0.2896,0.18194,1.31869,2.71971,2.26417,0.00802,0.00802,0.00802
202,4247.1,1.0515,1.20507,1.50693,0.30549,0.27189,0.26867,0.18001,1.20341,3.41138,2.11383,0.0080101,0.0080101,0.0080101
203,4267.93,1.04588,1.17649,1.49028,0.2736,0.30474,0.26154,0.17531,1.23116,3.46883,2.14882,0.0080002,0.0080002,0.0080002
204,4288.78,1.038,1.23147,1.48688,0.1434,0.4,0.25545,0.16212,1.12898,3.38762,2.0487,0.0079903,0.0079903,0.0079903
205,4309.68,1.04189,1.17614,1.49006,0.30355,0.306,0.28772,0.19054,1.20279,2.80567,2.11173,0.0079804,0.0079804,0.0079804
206,4330.6,1.05708,1.20969,1.50429,0.24115,0.36,0.2547,0.16898,1.23709,3.33865,2.16517,0.0079705,0.0079705,0.0079705
207,4351.47,1.05848,1.21598,1.50198,0.22915,0.32,0.26609,0.16123,1.46012,2.75318,2.63927,0.0079606,0.0079606,0.0079606
208,4372.34,1.01248,1.18379,1.46425,0.23489,0.39227,0.25658,0.15565,1.28533,3.34784,2.27239,0.0079507,0.0079507,0.0079507
209,4393.21,1.03048,1.16954,1.48717,0.22837,0.30381,0.26934,0.17373,1.18901,3.33438,2.08466,0.0079408,0.0079408,0.0079408
210,4414.24,1.0435,1.16782,1.49228,0.36495,0.25244,0.28083,0.1852,1.19689,3.07376,2.07934,0.0079309,0.0079309,0.0079309
211,4435.15,1.03458,1.19085,1.46611,0.24685,0.29333,0.26235,0.16581,1.09439,3.30966,1.98708,0.007921,0.007921,0.007921
212,4456.04,1.04265,1.20535,1.49844,0.28909,0.26097,0.29911,0.18926,1.19888,3.30238,2.12967,0.0079111,0.0079111,0.0079111
213,4476.85,1.03744,1.19062,1.49335,0.26835,0.29333,0.25313,0.1631,1.25035,3.0975,2.19357,0.0079012,0.0079012,0.0079012
214,4497.76,1.05261,1.21027,1.47465,0.35936,0.23521,0.25816,0.17512,1.2154,3.40433,2.1511,0.0078913,0.0078913,0.0078913
215,4518.62,1.02542,1.21506,1.48429,0.23706,0.26158,0.24933,0.16127,1.30506,3.60305,2.23375,0.0078814,0.0078814,0.0078814
216,4539.4,1.01704,1.15262,1.46943,0.2599,0.2921,0.23047,0.15899,1.33353,3.38012,2.29977,0.0078715,0.0078715,0.0078715
217,4560.22,1.02366,1.14103,1.46946,0.26171,0.36907,0.28796,0.19031,1.14784,3.28771,2.06028,0.0078616,0.0078616,0.0078616
218,4581.02,1.02866,1.13546,1.47206,0.29626,0.3297,0.30217,0.1779,1.18152,2.91166,2.10745,0.0078517,0.0078517,0.0078517
219,4601.9,1.02643,1.18263,1.46445,0.33879,0.28257,0.26683,0.16003,1.25375,3.10779,2.20641,0.0078418,0.0078418,0.0078418
220,4622.81,1.01086,1.14226,1.44816,0.27545,0.32679,0.26106,0.17451,1.33426,3.32835,2.44431,0.0078319,0.0078319,0.0078319
221,4643.69,1.0286,1.17074,1.47617,0.20538,0.33317,0.25066,0.16254,1.2978,3.55092,2.27739,0.007822,0.007822,0.007822
222,4664.64,1.02042,1.18618,1.46542,0.29278,0.30873,0.27664,0.18028,1.16957,3.2643,2.06988,0.0078121,0.0078121,0.0078121
223,4685.56,1.01879,1.15158,1.46265,0.27943,0.37898,0.30437,0.20262,1.12834,2.59235,2.06466,0.0078022,0.0078022,0.0078022
224,4706.32,0.99762,1.15748,1.45292,0.39844,0.34842,0.3322,0.22618,1.11888,3.03832,2.05162,0.0077923,0.0077923,0.0077923
225,4727.25,1.00561,1.16863,1.46024,0.3655,0.2732,0.25926,0.17127,1.22993,2.60187,2.1724,0.0077824,0.0077824,0.0077824
226,4748.1,1.00696,1.15979,1.45156,0.22085,0.33067,0.25047,0.16744,1.25463,2.91353,2.27985,0.0077725,0.0077725,0.0077725
227,4768.98,1.03337,1.14939,1.47858,0.28625,0.32258,0.30002,0.18486,1.23032,3.11125,2.23973,0.0077626,0.0077626,0.0077626
228,4789.84,1.02376,1.13739,1.48165,0.29667,0.30401,0.28968,0.17039,1.33162,2.90782,2.46775,0.0077527,0.0077527,0.0077527
229,4810.74,1.01685,1.14316,1.45927,0.22067,0.36412,0.27836,0.17377,1.28424,3.31376,2.21583,0.0077428,0.0077428,0.0077428
230,4831.55,1.01958,1.15895,1.46231,0.21923,0.36368,0.26716,0.17746,1.24581,2.96822,2.17999,0.0077329,0.0077329,0.0077329
231,4852.42,1.00538,1.13656,1.46306,0.28499,0.34302,0.2897,0.17934,1.16948,2.75208,2.07196,0.007723,0.007723,0.007723
232,4873.25,0.98931,1.07297,1.45033,0.34455,0.27656,0.28065,0.18788,1.19568,2.8088,2.12753,0.0077131,0.0077131,0.0077131
233,4894.15,0.99418,1.08778,1.44602,0.21972,0.33861,0.25087,0.16012,1.29659,3.35684,2.25446,0.0077032,0.0077032,0.0077032
234,4915.04,0.99049,1.07994,1.43851,0.22267,0.35595,0.23414,0.1404,1.30969,3.19349,2.29745,0.0076933,0.0076933,0.0076933
235,4935.83,0.98192,1.0834,1.4529,0.24439,0.33454,0.26407,0.14905,1.36549,3.11687,2.45759,0.0076834,0.0076834,0.0076834
236,4956.9,1.01693,1.1418,1.49833,0.24805,0.33995,0.28446,0.17151,1.22482,3.53535,2.18935,0.0076735,0.0076735,0.0076735
237,4977.74,0.98966,1.10954,1.46404,0.21401,0.34667,0.23308,0.15859,1.16226,3.23564,2.0937,0.0076636,0.0076636,0.0076636
238,4998.62,1.01765,1.1473,1.46417,0.3133,0.29333,0.29012,0.19443,1.10882,3.09372,2.06006,0.0076537,0.0076537,0.0076537
239,5019.44,0.99359,1.10598,1.43543,0.21001,0.30213,0.23187,0.16599,1.22689,2.98857,2.1938,0.0076438,0.0076438,0.0076438
240,5040.31,0.98372,1.09634,1.45094,0.24824,0.28737,0.26328,0.17249,1.23393,2.94294,2.16759,0.0076339,0.0076339,0.0076339
241,5061.25,1.0042,1.16168,1.44664,0.23797,0.32369,0.23367,0.14968,1.24118,3.3847,2.13618,0.007624,0.007624,0.007624
242,5082.21,0.99333,1.12856,1.44353,0.24582,0.32979,0.23801,0.15161,1.20782,3.24181,2.14491,0.0076141,0.0076141,0.0076141
243,5103.1,0.97387,1.0494,1.44194,0.2527,0.32,0.24105,0.16631,1.09706,3.23883,2.03694,0.0076042,0.0076042,0.0076042
244,5123.98,0.96999,1.06648,1.42608,0.19053,0.34397,0.25604,0.16922,1.16578,3.28084,2.08582,0.0075943,0.0075943,0.0075943
245,5144.85,0.96651,1.0597,1.42742,0.21629,0.35584,0.21992,0.14788,1.12982,2.96254,2.07122,0.0075844,0.0075844,0.0075844
